Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
132.213.96.8-107.167.110.211-56017-443-6,132.213.96.8,56017,107.167.110.211,443,6,11/02/2024 12:05:44 AM,65098894,7,11,1096.0,3578.0,519.0,0.0,156.57142857142858,241.5835653508306,1300.0,0.0,325.27272727272725,519.1055944428052,71.7984548247471,0.2765023934200787,3829346.705882353,1.164608219612668E7,4.4949584E7,0.0,4.5070496E7,7511749.333333334,1.8340746770185348E7,4.4949584E7,341.0,6.5098894E7,6509889.399999999,1.4917329863756057E7,4.5028984E7,0.0,0,0,0,0,140,236,0.10752870855225283,0.16897368486782585,0.0,1300.0,246.00000000000003,423.6420134447899,179472.55555555553,0,1,0,0,0,0,0,0,1.0,259.6666666666667,156.57142857142858,325.27272727272725,0,0,0,0,0,0,7,1096,11,3578,-1,41808,4,0,88230.0,84881.09801363316,148250.0,28210.0,3.2461217E7,1.7661217983292602E7,4.4949584E7,1.997285E7,No Label
132.213.96.8-31.13.80.12-56028-443-6,132.213.96.8,56028,31.13.80.12,443,6,11/02/2024 12:05:50 AM,65050535,6,10,668.0,2777.0,603.0,0.0,111.33333333333334,242.2128540492157,1386.0,0.0,277.7,516.0385536845952,52.958826549235916,0.24596261967714794,4336702.333333333,1.2371122768346272E7,4.5007753E7,0.0,4.5045176E7,9009035.2,2.012389696826466E7,4.5007753E7,311.0,6.5050535E7,7227837.222222221,1.5636174354514955E7,4.5022905E7,0.0,0,0,0,0,120,224,0.09223598237893048,0.15372663729821745,0.0,1386.0,202.64705882352942,421.1162163192708,177338.86764705885,0,1,0,0,0,0,0,0,1.0,215.3125,111.33333333333333,277.7,0,0,0,0,0,0,6,668,10,2777,-1,261,3,0,33506.0,25976.27471366901,51874.0,15138.0,3.24917615E7,1.770028492584638E7,4.5007753E7,1.997577E7,No Label
132.213.96.8-15.235.54.226-56043-443-6,132.213.96.8,56043,15.235.54.226,443,6,11/02/2024 12:05:55 AM,60011829,7,13,683.0,5834.0,602.0,0.0,97.57142857142858,224.41171771460387,1386.0,0.0,448.7692307692307,593.5099204234295,108.5952571117271,0.3332676296201537,3158517.3157894737,1.0698707881951965E7,4.5006082E7,0.0,4.5022329E7,7503721.500000001,1.837232972196224E7,4.5006082E7,403.0,6.0011829E7,5000985.75,1.3315386398953307E7,4.5012106E7,0.0,0,0,0,0,140,296,0.11664367036705381,0.21662395925309993,0.0,1386.0,310.3333333333333,509.4865389127895,259576.53333333335,0,1,0,0,0,0,0,0,1.0,325.85,97.57142857142857,448.7692307692308,0,0,0,0,0,0,7,683,13,5834,-1,131,3,0,14163.0,11575.338008023782,22348.0,5978.0,2.99917515E7,2.1233469823052015E7,4.5006082E7,1.4977421E7,No Label
132.213.96.8-206.167.221.12-56049-443-6,132.213.96.8,56049,206.167.221.12,443,6,11/02/2024 12:05:56 AM,60013172,6,10,683.0,5092.0,618.0,0.0,113.83333333333334,248.30337626916528,1386.0,0.0,509.20000000000005,670.1987764835146,96.22887455440616,0.26660813729359284,4000878.133333333,1.197971859116542E7,4.5000527E7,18.0,4.5028457E7,9005691.4,2.0131749417911816E7,4.5018459E7,288.0,6.0013172E7,6668130.222222222,1.5205182180275405E7,4.5005633E7,109.0,0,0,0,0,120,236,0.09997805148509731,0.1666300858084955,0.0,1386.0,339.70588235294116,562.3368390815556,316222.72058823536,0,1,0,0,0,0,0,0,1.0,360.9375,113.83333333333333,509.2,0,0,0,0,0,0,6,683,10,5092,-1,261,3,0,32602.0,0.0,32602.0,32602.0,4.5000527E7,0.0,4.5000527E7,4.5000527E7,No Label
132.213.96.8-206.167.221.12-56048-443-6,132.213.96.8,56048,206.167.221.12,443,6,11/02/2024 12:05:56 AM,60013616,6,10,651.0,5092.0,586.0,0.0,108.5,235.31234561747925,1386.0,0.0,509.20000000000005,670.1987764835146,95.6949502926136,0.2666061648409921,4000907.7333333334,1.1979714020412762E7,4.5000549E7,0.0,4.5028467E7,9005693.4,2.013226031358025E7,4.5019375E7,337.0,6.0013616E7,6668179.555555556,1.520517869507783E7,4.5005689E7,0.0,0,0,0,0,120,236,0.09997731181537203,0.16662885302562006,0.0,1386.0,337.82352941176464,561.3998391625746,315169.7794117647,0,1,0,0,0,0,0,0,1.0,358.9375,108.5,509.2,0,0,0,0,0,0,6,651,10,5092,-1,261,3,0,32990.0,0.0,32990.0,32990.0,4.5000549E7,0.0,4.5000549E7,4.5000549E7,No Label
132.213.96.8-107.167.110.216-56018-443-6,132.213.96.8,56018,107.167.110.216,443,6,11/02/2024 12:05:45 AM,71216415,14,15,2729.0,4167.0,564.0,0.0,194.92857142857142,259.9705498959196,1300.0,0.0,277.79999999999995,440.60286621206376,96.83160827458109,0.4072094895537777,2543443.3928571423,9144062.522730138,4.4959477E7,0.0,5.1186483E7,3937421.7692307695,1.2378154192218201E7,4.4959477E7,314.0,7.1216415E7,5086886.785714286,1.2663273686829261E7,4.5035689E7,0.0,0,0,0,0,280,316,0.1965838915087203,0.21062559804505745,0.0,1300.0,229.86666666666667,357.2319572271885,127614.67126436783,0,1,0,0,0,0,0,0,1.0,237.79310344827587,194.92857142857142,277.8,0,0,0,0,0,0,14,2729,15,4167,-1,41740,7,0,3146406.5,4408207.618613772,6263480.0,29333.0,3.2461801E7,1.7674382897344735E7,4.4959477E7,1.9964125E7,No Label
132.213.96.8-107.167.110.211-56029-443-6,132.213.96.8,56029,107.167.110.211,443,6,11/02/2024 12:05:51 AM,66388710,13,14,2837.0,3969.0,564.0,0.0,218.23076923076923,274.94973899671004,1300.0,0.0,283.5,456.7771296309023,102.51743105115312,0.4066956565355766,2553411.9230769235,9489264.304524956,4.4963923E7,0.0,4.636995E7,3864162.5,1.2943853465792505E7,4.4963923E7,281.0,6.638871E7,5106823.846153846,1.3193433633601375E7,4.5041473E7,0.0,0,0,0,0,260,296,0.19581642722083317,0.21087922931474343,0.0,1300.0,243.0714285714286,370.66236294178464,137390.58730158728,0,1,0,0,0,0,0,0,1.0,252.07407407407408,218.23076923076923,283.5,0,0,0,0,0,0,13,2837,14,3969,-1,41736,7,0,730829.5,994000.5084105843,1433694.0,27965.0,3.24635255E7,1.767823167955473E7,4.4963923E7,1.9963128E7,No Label
132.213.96.8-107.167.110.211-56040-443-6,132.213.96.8,56040,107.167.110.211,443,6,11/02/2024 12:05:54 AM,65086209,7,11,1193.0,3369.0,596.0,0.0,170.42857142857144,266.0049229762845,1300.0,0.0,306.27272727272725,518.2439755383734,70.09165336392537,0.2765562824530155,3828600.5294117643,1.1646136474797243E7,4.4950484E7,0.0,4.5061741E7,7510290.166666667,1.8341901382768575E7,4.4950484E7,241.0,6.5086209E7,6508620.9,1.4917891621109953E7,4.5030582E7,0.0,0,0,0,0,140,236,0.10754966539839493,0.16900661705462058,0.0,1300.0,240.1052631578947,424.9257313848885,180561.87719298239,0,1,0,0,0,0,0,0,1.0,253.44444444444446,170.42857142857142,306.27272727272725,0,0,0,0,0,0,7,1193,11,3369,-1,41720,4,0,83409.0,78259.75011460233,138747.0,28071.0,3.24596955E7,1.7664642501433887E7,4.4950484E7,1.9968907E7,No Label
132.213.96.8-72.21.81.200-55941-80-6,132.213.96.8,55941,72.21.81.200,80,6,11/02/2024 12:05:34 AM,85589363,4,7,406.0,6759.0,406.0,0.0,101.49999999999999,203.0,1386.0,34.0,965.5714285714284,572.5882339991678,83.71367362554152,0.12852064338882857,8558936.3,2.7032965286097433E7,8.5496093E7,0.0,8.552571E7,2.850857E7,4.935264472704277E7,8.5496093E7,376.0,93246.0,15541.0,26414.510103350392,64148.0,0.0,0,1,0,0,80,140,0.046734779414119486,0.08178586397470909,0.0,1386.0,626.6666666666666,608.4084054964953,370160.78787878784,0,0,0,1,1,0,0,0,1.0,683.6363636363636,101.5,965.5714285714286,0,0,0,0,0,0,4,406,7,6759,-1,145,1,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-107.167.110.211-55994-443-6,132.213.96.8,55994,107.167.110.211,443,6,11/02/2024 12:05:42 AM,80218478,41,37,6475.0,12309.0,517.0,0.0,157.92682926829272,181.7526327517572,1300.0,0.0,332.67567567567573,463.25167470189905,234.16051349166707,0.9723445513389072,1041798.4155844157,5585625.687158407,4.4960105E7,0.0,6.0201146E7,1505028.65,7099506.075256989,4.4960105E7,55.0,8.0218478E7,2228291.0555555555,8081073.205439903,4.5039746E7,0.0,0,0,0,0,820,756,0.511104187242246,0.4612403640966611,0.0,1300.0,237.77215189873405,352.61306422294484,124335.97306069463,0,1,0,0,0,0,0,0,0.0,240.82051282051282,157.9268292682927,332.6756756756757,0,0,0,0,0,0,41,6475,37,12309,-1,41815,27,0,7648674.5,1.0777463464870224E7,1.5269492E7,27857.0,3.24605645E7,1.7677019698531777E7,4.4960105E7,1.9961024E7,No Label
132.213.96.8-23.43.161.65-55698-443-6,132.213.96.8,55698,23.43.161.65,443,6,11/02/2024 12:05:50 AM,78068340,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025618579823780036,7.806834E7,0.0,7.806834E7,7.806834E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.012809289911890018,0.012809289911890018,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1023,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-40.71.11.167-55906-443-6,132.213.96.8,55906,40.71.11.167,443,6,11/02/2024 12:05:44 AM,86210219,1,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.023199105897179082,0.057997764742947704,2.155255475E7,2.4905194706704907E7,4.5007848E7,26886.0,0,0,0,0,0,8.6210219E7,2.8736739666666668E7,2.4938686584671743E7,4.5034734E7,27596.0,0,0,0,0,20,104,0.011599552948589541,0.046398211794358164,0.0,1.0,0.5,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,4.0,0.6,1.0,0.25,0,0,0,0,0,0,1,1,4,1,-1,16384,1,0,27596.0,0.0,27596.0,27596.0,4.5007848E7,0.0,4.5007848E7,4.5007848E7,No Label
132.213.96.8-40.71.11.167-55906-443-6,132.213.96.8,55906,40.71.11.167,443,6,11/02/2024 12:07:10 AM,2056027,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9727498714754234,2056027.0,0.0,2056027.0,2056027.0,0,0,0,0,0,2056027.0,2056027.0,0.0,2056027.0,2056027.0,0,0,0,0,0,40,0.0,0.9727498714754234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-40.71.11.167-55906-443-6,132.213.96.8,55906,40.71.11.167,443,6,11/02/2024 12:07:12 AM,198,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10101.010101010103,198.0,0.0,198.0,198.0,0,0,0,0,0,198.0,198.0,0.0,198.0,198.0,0,0,0,0,0,40,0.0,10101.010101010103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-52.5.13.197-55965-443-6,132.213.96.8,55965,52.5.13.197,443,6,11/02/2024 12:06:31 AM,42837303,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04668828007216047,4.2837303E7,0.0,4.2837303E7,4.2837303E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.023344140036080235,0.023344140036080235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-20.81.62.55-55979-443-6,132.213.96.8,55979,20.81.62.55,443,6,11/02/2024 12:05:39 AM,109996977,10,9,3967.0,4160.0,1386.0,0.0,396.7,545.9340721287792,1386.0,0.0,462.2222222222222,630.410338148451,73.8838486443132,0.17273201971723276,6110943.166666666,2.5803501433061372E7,1.09503617E8,0.0,1.09970166E8,1.2218907333333334E7,3.64819579840583E7,1.09503617E8,0.0,450437.0,56304.625,99994.38041058321,298485.0,0.0,0,0,0,0,200,204,0.09091158932485935,0.08182043039237342,0.0,1386.0,406.34999999999997,564.5622687207832,318730.5552631578,0,1,0,0,0,0,0,0,0.0,427.7368421052632,396.7,462.22222222222223,0,0,0,0,0,0,10,3967,9,4160,-1,16388,6,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-20.81.62.55-55979-443-6,20.81.62.55,443,132.213.96.8,55979,6,11/02/2024 12:07:29 AM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-40.71.11.167-55905-443-6,132.213.96.8,55905,40.71.11.167,443,6,11/02/2024 12:06:04 AM,86185801,1,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.023205678624487112,0.058014196561217785,2.154645025E7,2.4900646301203806E7,4.5014557E7,25756.0,0,0,0,0,0,8.6185801E7,2.8728600333333332E7,2.4934373770749174E7,4.5040313E7,25992.0,0,0,0,0,20,104,0.011602839312243556,0.046411357248974223,0.0,1.0,0.5,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,4.0,0.6,1.0,0.25,0,0,0,0,0,0,1,1,4,1,-1,16385,1,0,25992.0,0.0,25992.0,25992.0,4.5014557E7,0.0,4.5014557E7,4.5014557E7,No Label
132.213.96.8-13.86.58.123-56063-443-6,132.213.96.8,56063,13.86.58.123,443,6,11/02/2024 12:06:22 AM,75305039,14,18,1367.0,7845.0,930.0,0.0,97.64285714285714,247.61092530353005,1386.0,0.0,435.83333333333337,617.0339155517923,122.3291312550811,0.4249383630224267,2429194.8064516135,1.3468354924246749E7,7.4998709E7,0.0,270209.0,20785.3076923077,35502.989147358225,127630.0,67.0,7.5305039E7,4429708.176470587,1.8185262133942664E7,7.499872E7,0.0,0,0,0,0,280,384,0.1859105338223117,0.23902782920011503,0.0,1386.0,279.1515151515152,507.76828630366185,257828.63257575754,0,1,0,0,0,0,0,0,1.0,287.875,97.64285714285714,435.8333333333333,0,0,0,0,0,0,14,1367,18,7845,-1,501,5,0,306330.0,0.0,306330.0,306330.0,7.4998709E7,0.0,7.4998709E7,7.4998709E7,No Label
132.213.96.8-52.202.204.11-56079-443-6,132.213.96.8,56079,52.202.204.11,443,6,11/02/2024 12:07:38 AM,68955,6,12,3755.0,604.0,1386.0,0.0,625.8333333333333,628.9828031565463,209.0,0.0,50.333333333333336,72.01304595612373,63215.140308897106,261.03980857080705,4056.176470588235,7784.962100383776,20331.0,0.0,20762.0,4152.4,8794.23591336962,19879.0,0.0,68955.0,6268.636363636364,9261.149985533408,20365.0,0.0,0,0,0,0,120,264,87.01326952360235,174.0265390472047,0.0,1386.0,229.42105263157887,435.60307056736787,189750.03508771927,0,1,0,0,0,0,0,0,2.0,242.16666666666666,625.8333333333334,50.333333333333336,0,0,0,0,0,0,6,3755,12,604,-1,9,4,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-52.202.204.11-56079-443-6,132.213.96.8,56079,52.202.204.11,443,6,11/02/2024 12:07:38 AM,1738,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,13808.97583429229,1726.1219792865363,869.0,492.1463197058371,1217.0,521.0,521.0,521.0,0.0,521.0,521.0,0,0,0,0,0,0,0,0,0,40,20,1150.7479861910242,575.3739930955121,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,257,1,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-13.107.21.239-55938-443-6,132.213.96.8,55938,13.107.21.239,443,6,11/02/2024 12:05:39 AM,90074882,7,10,1611.0,508.0,1386.0,0.0,230.14285714285717,511.9151715442148,335.0,0.0,50.8,104.29637257993842,23.52487122880716,0.18873185978750434,5629680.125,1.5372670965445478E7,4.5015009E7,0.0,9.0074779E7,1.5012463166666666E7,2.324332156252032E7,4.5023604E7,0.0,4.5069037E7,5007670.777777778,1.5006303844059726E7,4.5024475E7,0.0,0,1,0,0,140,212,0.0777131187360312,0.11101874105147315,0.0,1386.0,122.66666666666669,325.74638276173215,106110.70588235291,0,0,0,1,1,0,0,0,1.0,129.88235294117646,230.14285714285714,50.8,0,0,0,0,0,0,7,1611,10,508,-1,16387,6,0,27014.0,24816.61959252307,44562.0,9466.0,4.5010427E7,6479.926542793522,4.5015009E7,4.5005845E7,No Label
132.213.96.8-34.203.175.187-55843-443-6,34.203.175.187,443,132.213.96.8,55843,6,11/02/2024 12:05:40 AM,107103342,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14938842898104898,7140222.799999999,7908188.436740908,1.6461044E7,22.0,9.199628E7,1.5332713333333334E7,552811.7406400362,1.6461066E7,1.5101203E7,1.07103342E8,1.338791775E7,5430235.285891494,1.6461089E7,35.0,0,0,0,0,140,180,0.06535743767920893,0.08403099130184005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,9,0,-1,259,0,0,38.714285714285715,19.12863722027165,78.0,22.0,1.5300430571428573E7,511813.0688958803,1.6461044E7,1.510117E7,No Label
132.213.96.8-208.80.154.224-56006-443-6,132.213.96.8,56006,208.80.154.224,443,6,11/02/2024 12:05:43 AM,90259904,12,13,1179.0,6980.0,517.0,0.0,98.24999999999999,184.91478381332107,1386.0,0.0,536.9230769230769,619.6623356767864,90.39451227424306,0.27697791480035255,3760829.3333333335,1.2703953691141307E7,4.5011887E7,0.0,9.0195668E7,8199606.181818182,1.8226086246863432E7,4.5081857E7,195.0,9.0259904E7,7521658.666666666,1.7525175795955412E7,4.5044076E7,0.0,0,0,0,0,240,308,0.13294939910416922,0.1440285156961833,0.0,1386.0,313.8076923076924,501.4821248444071,251484.32153846152,0,1,0,0,0,0,0,0,1.0,326.36,98.25,536.9230769230769,0,0,0,0,0,0,12,1179,13,6980,-1,83,7,0,105964.5,102348.75682928445,178336.0,33593.0,4.5007893E7,5648.368968118141,4.5011887E7,4.5003899E7,No Label
132.213.96.8-208.80.154.224-56006-443-6,132.213.96.8,56006,208.80.154.224,443,6,11/02/2024 12:07:43 AM,0,0,3,0.0,63.0,0,0,0,0,39.0,0.0,21.0,19.672315572906,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,60,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,0.0,21.0,0,0,0,0,0,0,0,0,3,63,-1,83,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-208.80.154.224-56006-443-6,132.213.96.8,56006,208.80.154.224,443,6,11/02/2024 12:07:43 AM,324,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6172.839506172839,324.0,0.0,324.0,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3086.4197530864194,3086.4197530864194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,259,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-208.80.154.224-56007-443-6,132.213.96.8,56007,208.80.154.224,443,6,11/02/2024 12:05:43 AM,90277686,9,9,1752.0,1130.0,791.0,0.0,194.66666666666666,330.14920869207003,824.0,0.0,125.55555555555556,274.8450068270802,31.923724761842035,0.1993848180822889,5310452.117647059,1.4942637509197703E7,4.5010837E7,0.0,9.0208406E7,1.127605075E7,2.084172215455742E7,4.5045952E7,275.0,9.0277686E7,1.128471075E7,2.0837603309129488E7,4.5045662E7,0.0,0,0,0,0,180,228,0.09969240904114444,0.09969240904114444,0.0,824.0,151.68421052631578,290.79260510076,84560.33918128654,0,1,0,0,0,0,0,0,1.0,160.11111111111111,194.66666666666666,125.55555555555556,0,0,0,0,0,0,9,1752,9,1130,-1,83,7,0,110937.0,107228.50072625281,186759.0,35115.0,4.5010692E7,205.0609665440988,4.5010837E7,4.5010547E7,No Label
132.213.96.8-208.80.154.224-56007-443-6,132.213.96.8,56007,208.80.154.224,443,6,11/02/2024 12:07:43 AM,0,0,3,0.0,63.0,0,0,0,0,39.0,0.0,21.0,19.672315572906,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,60,0.0,0.0,0.0,39.0,25.5,18.411952639521967,339.0,0,0,0,1,1,0,0,0,0.0,34.0,0.0,21.0,0,0,0,0,0,0,0,0,3,63,-1,83,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-208.80.154.224-56007-443-6,132.213.96.8,56007,208.80.154.224,443,6,11/02/2024 12:07:43 AM,179,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11173.1843575419,179.0,0.0,179.0,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5586.59217877095,5586.59217877095,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
132.213.96.8-207.38.88.122-55916-443-6,207.38.88.122,443,132.213.96.8,55916,6,11/02/2024 12:05:36 AM,116319825,32,27,1560.0,6504.0,564.0,0.0,48.75,107.32374898769702,1386.0,0.0,240.88888888888886,430.6318553843815,69.32610154803793,0.5072222211475989,2005514.2241379314,5051590.172926659,1.5016209E7,0.0,1.16288741E8,3751249.7096774196,6462712.612737581,1.5016209E7,0.0,1.16287388E8,4472591.846153845,6856610.364817022,1.5048406E7,0.0,0,1,0,0,640,540,0.27510357757157905,0.23211864357601983,0.0,1386.0,135.26666666666662,311.53745954630386,97055.58870056493,0,0,0,1,1,0,0,0,0.0,137.5593220338983,48.75,240.88888888888889,0,0,0,0,0,0,32,1560,27,6504,-1,258,14,0,78094.375,116034.58119511184,363161.0,31001.0,1.4457807375E7,1492395.4501431526,1.5016209E7,1.07659E7,No Label
132.213.96.8-35.186.224.16-55967-443-6,132.213.96.8,55967,35.186.224.16,443,6,11/02/2024 12:05:33 AM,90064632,6,7,887.0,798.0,821.0,0.0,147.83333333333331,330.7599834724066,586.0,0.0,114.0,222.62374835882477,18.708786818781427,0.14434078851285373,7505386.0,1.7508041237528034E7,4.5004978E7,109.0,9.0052132E7,1.80104264E7,2.4629363254651595E7,4.5010336E7,285.0,9.0064632E7,1.5010772E7,2.324074355597464E7,4.5017891E7,6375.0,0,0,0,0,120,188,0.06661882546747096,0.07772196304538279,0.0,821.0,120.35714285714286,257.75319356161,66436.70879120877,0,1,0,0,0,0,0,0,1.0,129.6153846153846,147.83333333333334,114.0,0,0,0,0,0,0,6,887,7,798,-1,263,4,0,41456.0,51050.28117454398,77554.0,5358.0,4.4987852E7,24219.821469201626,4.5004978E7,4.4970726E7,No Label
132.213.96.8-140.82.112.25-56030-443-6,132.213.96.8,56030,140.82.112.25,443,6,11/02/2024 12:05:51 AM,105366664,11,13,1952.0,3612.0,1135.0,0.0,177.45454545454544,355.89081573886216,1386.0,0.0,277.84615384615387,512.2180274964048,52.80607536364632,0.22777602601141478,4581159.304347826,1.3117191305633804E7,4.5014333E7,0.0,1.05228835E8,1.05228835E7,1.876449727450476E7,4.5082754E7,500.0,1.05366664E8,8780555.333333334,1.747654324968202E7,4.5083469E7,0.0,0,0,0,0,220,308,0.10439734525523177,0.123378680756183,0.0,1386.0,222.55999999999997,434.29243987586676,188609.92333333334,0,1,0,0,0,0,0,0,1.0,231.83333333333334,177.45454545454547,277.84615384615387,0,0,0,0,0,0,11,1952,13,3612,-1,70,7,0,157537.33333333334,153156.461751809,334386.0,68553.0,3.4941638666666664E7,1.7396072892267793E7,4.5014333E7,1.4854412E7,No Label
132.213.96.8-172.253.115.188-55982-5228-6,132.213.96.8,55982,172.253.115.188,5228,6,11/02/2024 12:05:40 AM,90141427,10,13,817.0,7475.0,573.0,0.0,81.70000000000002,181.7697261188819,1386.0,0.0,575.0000000000001,664.6860161008353,91.98878114055151,0.2551546027776996,4097337.590909091,1.3236987469571445E7,4.5022399E7,0.0,9.0121482E7,1.0013498E7,1.9837641772109102E7,4.5042081E7,309.0,4.5119028E7,3759919.0,1.2997210024103718E7,4.5031594E7,0.0,0,0,0,0,200,296,0.1109367838163911,0.14421781896130845,0.0,1386.0,345.5,555.5662994130208,308653.9130434783,0,1,0,0,0,0,0,0,1.0,360.5217391304348,81.7,575.0,0,0,0,0,0,0,10,817,13,7475,-1,265,5,0,76776.0,80743.1091301295,133870.0,19682.0,4.49939375E7,40250.63930548185,4.5022399E7,4.4965476E7,No Label
